ID,FullName,CityName,OblName,Center,NalSumLimit,EngName,PostCodeList
44201,"Южный, гор. окр. Тула, Тульская обл.","Южный, гор. окр. Тула",Тульская обл.,,0.00,,000001
47249,"Яблонево, Тульская обл.",Яблонево,Тульская обл.,,0.00,,301988
47801,"Яковлево, Заокский р-н, Тульская обл.","Яковлево, Заокский р-н",Тульская обл.,,0.00,,301002
47802,"Ямны, Тульская обл.",Ямны,Тульская обл.,,0.00,,301116
47474,"Ясенки, Арсеньевский р-н, Тульская обл.","Ясенки, Арсеньевский р-н",Тульская обл.,,0.00,,301502
33324,"Ясная поляна, Тульская обл.",Ясная поляна,Тульская обл.,,0.00,,301214
449,"Ясногорск, Тульская обл.",Ясногорск,Тульская обл.,,no limit,"YAsnogorsk, Tul'skaya obl.","301030,301031,301032"
39688," Молочные Дворы, Тульская обл.", Молочные Дворы,Тульская обл.,,0.00,,301493
3067,"Ак-Довурак, Тыва респ.",Ак-Довурак,Тыва респ.,,0.00,"Ak-Dovurak, Tyva resp.","668045,668050,668051"
42916,"Бай-Хаак, Тандинский р-н, Тыва респ.","Бай-Хаак, Тандинский р-н",Тыва респ.,,0.00,,668310
46936,"Балгазын, Тыва респ.",Балгазын,Тыва респ.,,0.00,,668302
3073,"Каа-Хем, Тыва респ.",Каа-Хем,Тыва респ.,,0.00,"Kaa-KHem, Tyva resp.",667901
871,"Кызыл, Тыва респ.",Кызыл,Тыва респ.,,0.00,Kyzyl,"667000,667001,667002,667003,667004,667005,667007,667008,667009,667010,667011,667012,667700,667899,667961,667965,667966,667970,667999"
3070,"Кызыл-Мажалык, Тыва респ.",Кызыл-Мажалык,Тыва респ.,,0.00,"Kyzyl-Mazhalyk, Tyva resp.",668040
43115,"Кызыл-Хая, Тыва респ.",Кызыл-Хая,Тыва респ.,,0.00,,668025
3074,"Мугур-Аксы, Тыва респ.",Мугур-Аксы,Тыва респ.,,0.00,"Mugur-Aksy, Tyva resp.",668020
36836,"Самагалтай, Тыва респ.",Самагалтай,Тыва респ.,,0.00,,668360
3072,"Сарыг-Сеп, Тыва респ.",Сарыг-Сеп,Тыва респ.,,0.00,"Saryg-Sep, Tyva resp.","668400,668401"
37780,"Солчур, Тыва респ.",Солчур,Тыва респ.,,0.00,,668133
47067,"Суг-Аксы, Тыва респ.",Суг-Аксы,Тыва респ.,,0.00,,668150
42360,"Сукпак, Тыва респ.",Сукпак,Тыва респ.,,0.00,,667904
3077,"Тоора-Хем, Тыва респ.",Тоора-Хем,Тыва респ.,,0.00,"Toora-KHem, Tyva resp.",668530
3076,"Туран, Тыва респ.",Туран,Тыва респ.,,0.00,"Turan, Tyva resp.",668510
3069,"Тээли, Тыва респ.",Тээли,Тыва респ.,,0.00,"Teeli, Tyva resp.",668010
45305,"Усть-Элегест, Тыва респ.",Усть-Элегест,Тыва респ.,,0.00,,667902
3075,"Хандагайты, Тыва респ.",Хандагайты,Тыва респ.,,0.00,"KHandagajty, Tyva resp.",668130
36449,"Хову-Аксы, Чеди-Хольский р-н, Тыва респ.","Хову-Аксы, Чеди-Хольский р-н",Тыва респ.,,0.00,,668330
37634,"Целинное, Кызылский р-н, Тыва респ.","Целинное, Кызылский р-н",Тыва респ.,,0.00,,667905
3071,"Чадан, Тыва респ.",Чадан,Тыва респ.,,0.00,"CHadan, Tyva resp.","668110,668111"
3078,"Шагонар, Тыва респ.",Шагонар,Тыва респ.,,0.00,"SHagonar, Tyva resp.",668210
3068,"Эрзин, Тыва респ.",Эрзин,Тыва респ.,,0.00,"Erzin, Tyva resp.",668380
14633,"Абатское, Тюменская обл.",Абатское,Тюменская обл.,,0.00,"Abatskoe, Tyumenskaya obl.",627540
42305,"Александровка, Сорокинский р-н, Тюменская обл.","Александровка, Сорокинский р-н",Тюменская обл.,,0.00,,627511
36597,"Алымка, Тюменская обл.",Алымка,Тюменская обл.,,0.00,,626192
35475,"Андреевский, Тюменская обл.",Андреевский,Тюменская обл.,,0.00,,625516
42755,"Андрюшино, Нижнетавдинский р-н, Тюменская обл.","Андрюшино, Нижнетавдинский р-н",Тюменская обл.,,0.00,,626026
3088,"Антипино, Нижнетавдинский р-он, Тюменская обл.","Антипино, Нижнетавдинский р-он",Тюменская обл.,,0.00,"Antipino, Nizhnetavdinskij r-on, Tyumenskaya obl.",626049
3087,"Антипино, Тюменский р-он, Тюменская обл.","Антипино, Тюменский р-он",Тюменская обл.,,no limit,"Antipino, Tyumenskij r-on, Tyumenskaya obl.",625047
1751,"Армизонское, Тюменская обл.",Армизонское,Тюменская обл.,,0.00,"Armizonskoe, Tyumenskaya obl.",627220
14632,"Аромашево, Тюменская обл.",Аромашево,Тюменская обл.,,0.00,"Aromashevo, Tyumenskaya obl.",627350
14250,"Архангельское, Тюменская обл.",Архангельское,Тюменская обл.,,0.00,"Arkhangel'skoe, Tyumenskaya obl.",626392
13928,"Аслана, Тюменская обл.",Аслана,Тюменская обл.,,no limit,"Aslana, Tyumenskaya obl.",627042
35302,"Байкалово, Тюменская обл.",Байкалово,Тюменская обл.,,0.00,,626118
13793,"Бархатово, Тюменская обл.",Бархатово,Тюменская обл.,,no limit,"Barkhatovo, Tyumenskaya obl.",626383
14631,"Бердюжье, Тюменская обл.",Бердюжье,Тюменская обл.,,0.00,"Berdyuzh'e, Tyumenskaya obl.",627440
13318,"Березняки, Тюменская обл.",Березняки,Тюменская обл.,,no limit,"Bereznyaki, Tyumenskaya obl.",
43227,"Березовка, Вагайский р-н, Тюменская обл.","Березовка, Вагайский р-н",Тюменская обл.,,0.00,,626262
45289,"Березовка, Нижнетавдинский р-н, Тюменская обл.","Березовка, Нижнетавдинский р-н",Тюменская обл.,,0.00,,626024
13815,"Беркут, Тюменская обл.",Беркут,Тюменская обл.,,no limit,"Berkut, Tyumenskaya obl.",627032
48109,"Бигила, гор. окр. Заводоуковск, Тюменская обл.","Бигила, гор. окр. Заводоуковск",Тюменская обл.,,0.00,,627103
23881,"Бизино, Тюменская обл.",Бизино,Тюменская обл.,,0.00,,626110
3079,"Богандинский, Тюменская обл.",Богандинский,Тюменская обл.,,no limit,"Bogandinskij, Tyumenskaya obl.","625520,625521,625545"
46497,"Большие Чирки, Тюменская обл.",Большие Чирки,Тюменская обл.,,0.00,,000001
34922,"Большие Ярки, Тюменская обл.",Большие Ярки,Тюменская обл.,,0.00,,627434
14634,"Большое Сорокино, Тюменская обл.",Большое Сорокино,Тюменская обл.,,0.00,"Bol'shoe Sorokino, Tyumenskaya obl.",627500
36422,"Большой Краснояр, Омутинский р-н, Тюменская обл.","Большой Краснояр, Омутинский р-н",Тюменская обл.,,0.00,,627085
